crewId,taskId,isDDH
Crew_10999,Flt_100760,0
Crew_10999,Flt_102000,0
Crew_10999,Flt_100893,0
Crew_10999,Flt_111456,0
Crew_10999,Flt_113270,0
Crew_10999,Flt_103155,0
Crew_10999,Flt_108622,0
Crew_10999,Flt_110456,0
Crew_10999,Flt_113716,0
Crew_10999,Flt_102494,0
Crew_10999,Flt_110854,0
Crew_10473,Flt_101045,0
Crew_10473,Flt_100317,0
Crew_10473,ddh_100086,1
Crew_10473,Flt_113621,0
Crew_10473,Flt_106471,0
Crew_10473,Flt_112600,0
Crew_10473,Flt_106511,0
Crew_10473,Flt_105841,0
Crew_10473,Flt_110466,0
Crew_10473,Flt_109069,0
Crew_10473,Flt_110467,0
Crew_10473,Flt_110490,0
Crew_10473,Flt_110491,0
Crew_10473,Flt_108723,0
Crew_10473,Flt_113053,0
Crew_10473,ddh_100169,1
Crew_11461,Flt_100679,0
Crew_11461,Flt_101632,0
Crew_11461,Flt_101633,0
Crew_11461,Flt_101811,0
Crew_11461,Flt_100915,0
Crew_11461,Flt_101515,0
Crew_11461,Flt_101010,0
Crew_11461,Flt_101963,0
Crew_11461,Flt_101928,0
Crew_11461,Flt_100234,0
Crew_11461,Flt_113036,0
Crew_11461,Flt_106581,0
Crew_11721,ddh_100237,1
Crew_11721,ddh_100686,1
Crew_11721,ddh_100202,1
Crew_11721,Flt_101707,0
Crew_11721,Flt_100321,1
Crew_11721,Flt_102315,0
Crew_11721,Flt_100278,0
Crew_11721,Flt_102084,0
Crew_11721,Flt_100917,1
Crew_11721,Flt_101587,1
Crew_11721,Flt_101766,1
Crew_11721,Flt_100331,1
Crew_11721,Flt_105387,1
Crew_11721,ddh_100068,1
Crew_11721,ddh_100168,1
Crew_11721,ddh_100079,1
Crew_11721,ddh_100150,1
Crew_12039,Flt_100682,0
Crew_12039,Flt_100247,0
Crew_12039,Flt_112275,0
Crew_12039,Flt_105445,0
Crew_12039,Flt_106203,0
Crew_12039,Flt_113672,0
Crew_12039,Flt_108297,0
Crew_12039,Flt_109371,0
Crew_12039,Flt_103205,0
Crew_12039,Flt_108706,1
Crew_12361,Flt_100801,0
Crew_12361,Flt_101991,0
Crew_12361,Flt_101513,1
Crew_12361,Flt_100844,0
Crew_12361,Flt_100537,0
Crew_12361,Flt_102168,0
Crew_12361,Flt_101232,0
Crew_11072,ddh_100091,1
Crew_11072,ddh_100022,1
Crew_11072,Flt_100099,0
Crew_11072,Flt_101992,0
Crew_11072,Flt_100913,0
Crew_11072,Flt_100423,0
Crew_11072,Flt_107228,0
Crew_11072,Flt_108645,0
Crew_11072,Flt_103172,1
Crew_11072,Flt_105839,0
Crew_11072,Flt_109778,0
Crew_11072,Flt_105073,0
Crew_11072,Flt_110800,0
Crew_11072,Flt_111875,0
Crew_11995,Flt_102125,1
Crew_11995,Flt_101868,0
Crew_11995,Flt_101869,0
Crew_11995,Flt_101497,0
Crew_11995,Flt_100834,0
Crew_11995,Flt_102004,1
Crew_11995,Flt_100641,0
Crew_11995,Flt_101667,0
Crew_11995,Flt_100210,0
Crew_11995,Flt_101762,0
Crew_11995,Flt_107267,0
Crew_11995,Flt_102481,0
Crew_11995,Flt_106902,0
Crew_11995,Flt_112628,0
Crew_11995,Flt_104645,0
Crew_11995,Flt_103199,0
Crew_11995,Flt_110101,0
Crew_10760,Flt_102013,1
Crew_10760,Flt_102306,0
Crew_10760,Flt_100990,0
Crew_10760,Flt_100433,0
Crew_10760,Flt_101307,0
Crew_10760,Flt_102170,0
Crew_10760,Flt_101326,0
Crew_10760,Flt_100670,0
Crew_10760,Flt_111138,0
Crew_10760,Flt_104727,0
Crew_10760,Flt_112647,1
Crew_11159,Flt_102115,0
Crew_11159,Flt_101173,0
Crew_11159,Flt_101038,0
Crew_11159,Flt_101774,0
Crew_11159,Flt_107555,0
Crew_11159,Flt_104236,0
Crew_11159,Flt_111829,0
Crew_11159,Flt_110881,0
Crew_11159,Flt_107298,0
Crew_11159,Flt_105479,0
Crew_11159,Flt_112289,1
Crew_11159,Flt_110096,0
Crew_11159,Flt_109422,0
Crew_11159,Flt_111924,0
Crew_11876,Flt_100461,0
Crew_11876,Flt_100762,0
Crew_11876,Flt_101060,0
Crew_11876,Flt_100978,0
Crew_11876,Flt_107898,0
Crew_11876,Flt_102400,0
Crew_11876,Flt_110032,0
Crew_11876,Flt_103231,0
Crew_11876,Flt_106196,0
Crew_11876,Flt_113007,0
Crew_11876,Flt_106889,0
Crew_11876,Flt_111212,0
Crew_11457,Flt_100652,1
Crew_11457,Flt_100612,1
Crew_11457,Flt_101378,0
Crew_11457,Flt_101099,1
Crew_11457,Flt_100878,0
Crew_11457,ddh_100156,1
Crew_10461,Flt_108019,0
Crew_10461,Flt_106596,0
Crew_10461,Flt_112686,0
Crew_10461,Flt_111222,0
Crew_12405,Flt_100215,0
Crew_12405,Flt_102112,0
Crew_12405,Flt_101976,0
Crew_12405,Flt_109333,0
Crew_12405,Flt_108260,0
Crew_12405,Flt_110396,0
Crew_12405,Flt_108992,0
Crew_12405,Flt_113735,0
Crew_12405,Flt_106934,0
Crew_12405,Flt_109766,0
Crew_12405,Flt_102864,1
Crew_12405,Flt_105857,0
Crew_12405,Flt_104354,0
Crew_12405,Flt_104324,0
Crew_10136,ddh_101965,1
Crew_10136,Flt_100816,0
Crew_10136,Flt_102055,0
Crew_10136,Flt_101474,0
Crew_10136,Flt_100088,0
Crew_10136,Flt_101147,0
Crew_10136,Flt_101514,0
Crew_10136,Flt_101957,0
Crew_10136,Flt_100277,0
Crew_10136,Flt_100198,1
Crew_10136,Flt_111113,0
Crew_10136,Flt_103169,0
Crew_10136,Flt_111965,0
Crew_10136,Flt_105871,0
Crew_10136,Flt_109464,0
Crew_10136,Flt_113051,0
Crew_10136,Flt_102890,0
Crew_10136,Flt_106955,0
Crew_11417,ddh_101454,1
Crew_11417,Flt_101550,0
Crew_11417,Flt_101482,0
Crew_11417,Flt_102211,0
Crew_11417,Flt_102443,0
Crew_11417,Flt_109362,0
Crew_11417,Flt_108289,0
Crew_11417,Flt_102444,1
Crew_11417,Flt_107607,0
Crew_11417,Flt_112248,0
Crew_11417,Flt_112620,0
Crew_11417,Flt_103957,0
Crew_11417,Flt_110857,0
Crew_11417,Flt_106568,0
Crew_11417,Flt_106242,0
Crew_11417,Flt_113750,0
Crew_11417,ddh_100150,1
Crew_12509,Flt_101997,0
Crew_12509,Flt_101057,0
Crew_12509,Flt_101428,0
Crew_12509,Flt_100466,0
Crew_12509,Flt_102139,0
Crew_12509,Flt_100398,0
Crew_12509,Flt_104275,0
Crew_12509,Flt_107230,0
Crew_12509,Flt_105077,0
Crew_12509,Flt_109783,0
Crew_12509,Flt_111569,0
Crew_12509,Flt_107647,0
Crew_12509,Flt_106564,1
Crew_12509,Flt_108357,0
Crew_12509,Flt_105071,0
Crew_12509,Flt_105460,0
Crew_12209,Flt_101846,0
Crew_12209,Flt_100159,0
Crew_12209,Flt_100680,0
Crew_12209,ddh_102232,1
Crew_12209,Flt_101203,0
Crew_12209,Flt_101713,0
Crew_12209,Flt_102146,0
Crew_12209,Flt_102217,1
Crew_12209,Flt_103522,0
Crew_12209,Flt_104980,0
Crew_12209,Flt_112199,0
Crew_12209,Flt_113624,0
Crew_12209,Flt_106560,0
Crew_12209,Flt_109060,0
Crew_12209,Flt_108352,0
Crew_12209,Flt_110455,0
Crew_12209,Flt_102511,0
Crew_12209,Flt_112306,0
Crew_12209,Flt_111215,0
Crew_12209,Flt_105853,0
Crew_12209,ddh_100169,1
Crew_12094,Flt_101343,0
Crew_12094,Flt_101470,0
Crew_12094,Flt_102164,0
Crew_12094,Flt_101299,1
Crew_12094,Flt_111102,0
Crew_12094,Flt_103899,0
Crew_12094,Flt_108964,0
Crew_12094,Flt_107195,0
Crew_12094,Flt_111578,0
Crew_12094,Flt_104732,0
Crew_12094,Flt_104358,0
Crew_12094,Flt_113042,0
Crew_12094,Flt_111148,0
Crew_12094,Flt_106862,0
Crew_12094,Flt_103936,0
Crew_12094,Flt_103937,0
Crew_12094,ddh_101490,1
Crew_11507,Flt_101935,1
Crew_11507,Flt_100655,0
Crew_11507,Flt_101578,1
Crew_11507,Flt_100055,0
Crew_11507,Flt_100786,0
Crew_11507,Flt_100632,0
Crew_11507,Flt_101326,1
Crew_11507,Flt_100686,0
Crew_11636,Flt_100078,0
Crew_11636,Flt_100222,0
Crew_11636,Flt_100070,0
Crew_11636,Flt_100507,0
Crew_11636,Flt_107229,0
Crew_11636,Flt_102441,0
Crew_11636,Flt_112956,0
Crew_11636,Flt_103551,0
Crew_11636,Flt_113737,0
Crew_11636,Flt_102508,0
Crew_11636,Flt_104006,0
Crew_11636,Flt_102509,0
Crew_11636,Flt_110846,0
Crew_11636,Flt_111548,0
Crew_11636,Flt_106207,0
Crew_11636,Flt_111915,0
Crew_11733,Flt_101491,0
Crew_11733,Flt_100465,0
Crew_11733,Flt_101054,0
Crew_11733,Flt_101802,0
Crew_11733,Flt_101066,0
Crew_11733,Flt_102298,0
Crew_11733,Flt_109357,0
Crew_11733,Flt_102438,0
Crew_11733,Flt_111818,0
Crew_11733,Flt_112259,0
Crew_11733,Flt_109040,0
Crew_11733,Flt_112315,0
Crew_11988,Flt_101114,0
Crew_11988,Flt_100087,0
Crew_11988,Flt_100754,0
Crew_11988,Flt_100107,0
Crew_11988,Flt_111474,0
Crew_11988,Flt_106497,0
Crew_11988,Flt_110389,0
Crew_11988,Flt_104628,0
Crew_11988,Flt_104288,0
Crew_11988,Flt_110412,0
Crew_11988,Flt_112612,0
Crew_11988,Flt_103568,0
Crew_11988,Flt_110091,0
Crew_11988,Flt_110847,0
Crew_11988,Flt_110839,0
Crew_11988,Flt_107627,0
Crew_12501,Flt_101789,0
Crew_12501,Flt_100529,0
Crew_12501,Flt_100173,0
Crew_12501,Flt_102003,0
Crew_12501,Flt_101223,0
Crew_12501,Flt_101745,0
Crew_12501,Flt_100629,0
Crew_12501,Flt_101157,0
Crew_12501,Flt_101004,0
Crew_12501,Flt_100547,0
Crew_12501,Flt_102129,0
Crew_12501,Flt_100880,0
Crew_12501,Flt_100822,0
Crew_12501,Flt_100233,0
Crew_12501,ddh_100136,1
Crew_12501,Flt_105459,0
Crew_12501,Flt_106564,0
Crew_12501,Flt_105834,0
Crew_10419,Flt_102013,0
Crew_10419,Flt_101013,0
Crew_10419,Flt_101310,0
Crew_10419,Flt_102030,0
Crew_10419,Flt_102098,0
Crew_10419,Flt_100154,0
Crew_10419,Flt_100308,0
Crew_10419,Flt_100382,0
Crew_10419,ddh_100400,1
Crew_10419,Flt_111123,0
Crew_10419,Flt_106489,0
Crew_10419,Flt_108979,0
Crew_10419,Flt_111124,0
Crew_10815,Flt_100811,0
Crew_10815,Flt_101513,0
Crew_10815,Flt_102020,0
Crew_10815,Flt_100276,0
Crew_10815,Flt_102231,0
Crew_10815,Flt_101096,0
Crew_10815,Flt_100289,0
Crew_10815,Flt_100726,0
Crew_10815,Flt_101771,0
Crew_10815,Flt_102046,0
Crew_10815,Flt_101911,0
Crew_10815,Flt_101772,0
Crew_10815,Flt_101052,1
Crew_10815,Flt_107997,1
Crew_10815,Flt_107283,0
Crew_10815,Flt_103992,0
Crew_10815,Flt_103256,0
Crew_11787,ddh_100022,1
Crew_11787,Flt_101694,0
Crew_11787,Flt_100386,0
Crew_11787,Flt_101695,0
Crew_11787,Flt_101838,0
Crew_11787,ddh_100133,1
Crew_11787,Flt_101926,0
Crew_11787,Flt_100392,0
Crew_11787,Flt_100504,0
Crew_11787,Flt_100865,0
Crew_11787,Flt_113649,0
Crew_11787,Flt_105013,0
Crew_11787,Flt_113650,0
Crew_11787,Flt_110048,0
Crew_11787,Flt_103266,0
Crew_11787,Flt_108371,0
Crew_11787,Flt_110880,0
Crew_11787,Flt_105478,0
Crew_11787,Flt_112288,0
Crew_11787,Flt_107990,0
Crew_11787,Flt_105452,0
Crew_11787,Flt_111199,0
Crew_11787,ddh_100139,1
Crew_11209,Flt_101609,1
Crew_11209,Flt_100307,0
Crew_11209,Flt_100647,1
Crew_11209,Flt_113285,0
Crew_11209,Flt_113286,0
Crew_11209,Flt_108729,0
Crew_11209,Flt_102531,0
Crew_11209,Flt_106521,0
Crew_11209,Flt_112242,0
Crew_11209,Flt_111874,1
Crew_10237,Flt_101597,0
Crew_10237,Flt_101829,0
Crew_10237,Flt_101255,0
Crew_10237,Flt_101183,0
Crew_10237,Flt_101610,0
Crew_10237,Flt_111469,0
Crew_10237,Flt_113271,0
Crew_10237,Flt_111208,0
Crew_10237,Flt_102877,0
Crew_10237,Flt_111570,0
Crew_10237,Flt_111898,0
Crew_10237,Flt_112263,0
Crew_10818,Flt_100223,0
Crew_10818,Flt_100739,0
Crew_10818,Flt_101556,0
Crew_10818,Flt_107933,0
Crew_10818,Flt_104632,0
Crew_10818,Flt_105771,0
Crew_10818,Flt_112590,0
Crew_10818,Flt_105425,0
Crew_10818,Flt_107963,0
Crew_10818,Flt_109388,0
Crew_10818,Flt_109744,0
Crew_10818,Flt_113029,0
Crew_10818,Flt_112299,0
Crew_10818,Flt_110862,0
Crew_10818,Flt_103997,0
Crew_10818,Flt_113032,1
Crew_12514,ddh_100143,1
Crew_12514,Flt_101827,0
Crew_12514,Flt_100574,1
Crew_12514,Flt_100267,1
Crew_12514,Flt_101735,0
Crew_12514,Flt_100626,1
Crew_12514,Flt_101083,0
Crew_12514,Flt_100884,1
Crew_12514,Flt_102284,0
Crew_10346,Flt_101934,0
Crew_10346,Flt_101198,0
Crew_10346,Flt_100887,0
Crew_10346,Flt_101426,0
Crew_10346,Flt_101851,1
Crew_10346,Flt_105735,1
Crew_12359,Flt_102289,0
Crew_12359,Flt_100832,0
Crew_12359,Flt_101041,0
Crew_12359,Flt_100017,0
Crew_12359,Flt_110744,0
Crew_12359,Flt_107925,0
Crew_12359,Flt_106137,0
Crew_12359,Flt_110882,0
Crew_12359,Flt_104357,0
Crew_12359,Flt_112676,0
Crew_12359,Flt_110883,1
Crew_12359,ddh_100109,1
Crew_12359,Flt_105103,0
Crew_12359,Flt_113753,0
Crew_12359,ddh_100633,1
Crew_10961,ddh_100968,1
Crew_10961,Flt_100531,0
Crew_10961,Flt_102219,0
Crew_10961,Flt_101493,0
Crew_10961,Flt_101864,0
Crew_10961,Flt_101562,0
Crew_10961,Flt_100847,0
Crew_10961,Flt_110384,0
Crew_10961,Flt_110762,0
Crew_10961,Flt_106191,1
Crew_10961,Flt_109392,0
Crew_10961,Flt_106880,0
Crew_10961,Flt_111889,0
Crew_10961,Flt_106515,0
Crew_10961,Flt_102448,0
Crew_10961,ddh_100994,1
Crew_10934,ddh_101566,1
Crew_10934,Flt_101386,1
Crew_10934,Flt_102302,0
Crew_10934,Flt_101752,1
Crew_10934,Flt_101531,0
Crew_10934,Flt_101174,1
Crew_10934,Flt_100958,0
Crew_10934,Flt_103915,1
Crew_10934,Flt_110743,0
Crew_10934,Flt_113712,1
Crew_10539,Flt_100616,0
Crew_10539,Flt_102077,0
Crew_10539,Flt_100911,0
Crew_10539,Flt_100541,0
Crew_10539,Flt_100643,0
Crew_10539,Flt_100447,0
Crew_10539,Flt_101098,0
Crew_10539,Flt_101589,0
Crew_10539,Flt_100875,0
Crew_10539,Flt_100013,0
Crew_10539,Flt_101602,0
Crew_10539,Flt_101544,0
Crew_12190,Flt_100872,0
Crew_12190,Flt_100948,0
Crew_12190,Flt_101471,0
Crew_12190,Flt_100910,0
Crew_12190,Flt_101730,0
Crew_12190,Flt_100052,0
Crew_12190,Flt_100633,0
Crew_12190,Flt_101011,0
Crew_12190,Flt_100933,0
Crew_12190,Flt_100659,0
Crew_12190,Flt_101258,0
Crew_12190,Flt_101918,0
Crew_12190,Flt_104631,1
Crew_11040,ddh_100516,1
Crew_11040,Flt_101478,0
Crew_11040,Flt_101479,0
Crew_11040,Flt_100881,0
Crew_11040,Flt_100897,0
Crew_11040,Flt_101498,0
Crew_11040,Flt_100040,0
Crew_11040,Flt_101131,1
Crew_11040,Flt_106168,0
Crew_11040,Flt_109011,0
Crew_11040,Flt_113345,0
Crew_11040,ddh_100994,1
Crew_10084,Flt_110463,0
Crew_10084,Flt_109779,0
Crew_10084,Flt_110858,0
Crew_10084,Flt_106571,0
Crew_10084,Flt_108365,1
Crew_10084,Flt_105054,0
Crew_10084,Flt_113330,0
Crew_10084,Flt_111895,0
Crew_10084,Flt_106896,0
Crew_10084,ddh_101297,1
Crew_11451,ddh_101527,1
Crew_11451,Flt_100375,0
Crew_11451,Flt_102117,0
Crew_11451,Flt_100012,0
Crew_11451,Flt_102074,0
Crew_11451,Flt_101729,0
Crew_11451,Flt_101135,0
Crew_11451,Flt_100717,0
Crew_11451,Flt_100436,0
Crew_11451,Flt_101669,0
Crew_11451,Flt_113030,0
Crew_11451,Flt_109063,0
Crew_11451,Flt_103948,0
Crew_11451,Flt_106175,1
Crew_10528,ddh_100370,1
Crew_10528,ddh_100514,1
Crew_10528,Flt_100031,0
Crew_10528,Flt_101275,0
Crew_10528,Flt_100404,0
Crew_10528,Flt_101721,0
Crew_10528,Flt_102001,0
Crew_10528,Flt_101495,0
Crew_10528,ddh_100189,1
Crew_10528,Flt_105014,0
Crew_10528,Flt_109351,0
Crew_10528,Flt_105770,0
Crew_10528,Flt_108988,1
Crew_12524,ddh_100063,1
Crew_12524,Flt_100003,0
Crew_12524,Flt_100800,0
Crew_12524,ddh_100163,1
Crew_12524,Flt_100524,0
Crew_12524,Flt_108994,0
Crew_12524,Flt_110054,0
Crew_12524,ddh_100057,1
Crew_12524,Flt_107648,0
Crew_12524,Flt_111941,0
Crew_12524,Flt_104338,0
Crew_12524,Flt_112652,0
Crew_12524,Flt_103255,0
Crew_12524,ddh_102199,1
Crew_11432,Flt_100463,0
Crew_11432,Flt_100170,0
Crew_11432,Flt_101433,0
Crew_11432,Flt_110788,1
Crew_11439,Flt_100004,0
Crew_11439,Flt_102041,0
Crew_11439,Flt_102187,0
Crew_11439,Flt_101409,0
Crew_11439,Flt_104616,0
Crew_11439,Flt_108636,0
Crew_11439,Flt_102420,0
Crew_11439,Flt_103921,0
Crew_11439,Flt_111887,0
Crew_11439,Flt_106185,0
Crew_11439,Flt_109745,0
Crew_11439,Flt_106186,0
Crew_11439,Flt_109001,0
Crew_11439,Flt_107943,0
Crew_11439,Flt_111492,0
Crew_11439,Flt_105404,0
Crew_12111,Flt_101421,0
Crew_12111,Flt_102058,0
Crew_12111,Flt_102227,0
Crew_12111,Flt_101945,0
Crew_12111,Flt_100903,0
Crew_12111,Flt_101644,0
Crew_12111,Flt_100374,0
Crew_12111,Flt_100859,0
Crew_12111,Flt_102329,0
Crew_12111,Flt_100443,0
Crew_12111,Flt_102215,0
Crew_12111,Flt_101124,0
Crew_12111,Flt_101055,0
Crew_12111,Flt_101555,0
Crew_12111,Flt_106852,1
Crew_12111,Flt_112647,1
Crew_11204,ddh_102225,1
Crew_11204,ddh_101527,1
Crew_11204,Flt_100081,0
Crew_11204,Flt_101254,0
Crew_11204,Flt_101915,0
Crew_11204,Flt_100057,0
Crew_11204,Flt_100190,0
Crew_11204,Flt_107993,0
Crew_11204,Flt_110414,0
Crew_11204,Flt_107600,0
Crew_11204,Flt_105861,0
Crew_11204,Flt_113368,0
Crew_11204,Flt_105862,0
Crew_11204,ddh_101113,1
Crew_12193,Flt_102182,0
Crew_12193,Flt_101897,0
Crew_12193,Flt_100445,0
Crew_12193,Flt_101671,0
Crew_12193,Flt_100933,1
Crew_12193,Flt_101601,0
Crew_12193,Flt_101981,0
Crew_12193,Flt_101982,0
Crew_12193,Flt_101542,0
Crew_12193,Flt_105735,1
Crew_10870,Flt_100746,0
Crew_10870,Flt_102273,0
Crew_10870,Flt_108627,0
Crew_10870,Flt_104241,0
Crew_10870,Flt_112572,0
Crew_10870,Flt_108971,0
Crew_10870,Flt_105849,0
Crew_10870,Flt_104005,0
Crew_10870,Flt_102883,0
Crew_10870,Flt_107657,0
Crew_10870,Flt_110090,0
Crew_10870,Flt_103605,0
Crew_10870,Flt_111902,0
Crew_10870,Flt_103974,0
Crew_10870,ddh_100100,1
Crew_11336,ddh_102051,1
Crew_11336,Flt_100084,0
Crew_11336,Flt_100744,0
Crew_11336,Flt_102132,0
Crew_11336,Flt_100120,0
Crew_11336,Flt_100178,0
Crew_11336,Flt_101870,0
Crew_11336,Flt_112219,0
Crew_11336,Flt_106847,0
Crew_12580,ddh_101331,1
Crew_12580,Flt_100761,0
Crew_12580,Flt_101854,0
Crew_12580,Flt_100239,0
Crew_12580,Flt_111457,0
Crew_12580,Flt_103157,0
Crew_12580,Flt_102401,0
Crew_12580,Flt_102470,0
Crew_12580,Flt_107613,0
Crew_10967,Flt_100157,0
Crew_10967,Flt_100158,0
Crew_10967,Flt_102010,0
Crew_10967,Flt_100049,1
Crew_10967,Flt_103549,0
Crew_10967,Flt_112954,0
Crew_10967,Flt_106852,0
Crew_10967,Flt_107616,0
Crew_10967,Flt_113725,0
Crew_10967,Flt_102499,0
Crew_10967,Flt_106936,0
Crew_10967,Flt_113699,0
Crew_10967,Flt_113700,0
Crew_10967,ddh_100286,1
Crew_12196,Flt_101629,1
Crew_12196,Flt_102286,0
Crew_12196,Flt_101938,0
Crew_12196,Flt_101634,0
Crew_12196,Flt_101321,0
Crew_12196,Flt_100955,0
Crew_12196,Flt_101711,0
Crew_12196,Flt_100595,0
Crew_12196,Flt_106950,0
Crew_12196,Flt_113045,0
Crew_12196,Flt_107668,0
Crew_12196,Flt_107263,1
Crew_11945,ddh_101331,1
Crew_11945,ddh_100075,1
Crew_11945,Flt_100212,0
Crew_11945,Flt_100292,0
Crew_11945,Flt_100526,0
Crew_11945,Flt_110052,0
Crew_11945,Flt_105004,0
Crew_11945,Flt_103949,0
Crew_11945,Flt_112245,0
Crew_11945,Flt_111212,1
Crew_10885,Flt_101625,0
Crew_10885,Flt_101039,0
Crew_10885,Flt_101113,0
Crew_10885,Flt_100742,1
Crew_10885,Flt_107220,0
Crew_10885,Flt_102427,0
Crew_10885,Flt_108643,0
Crew_10885,Flt_106842,0
Crew_10885,Flt_108009,0
Crew_10885,Flt_110113,0
Crew_10885,Flt_108001,0
Crew_10885,Flt_108365,0
Crew_10885,Flt_108683,0
Crew_10885,Flt_111181,0
Crew_10885,Flt_105500,0
Crew_10885,Flt_113054,0
Crew_10885,ddh_100150,1
Crew_11860,ddh_100237,1
Crew_11860,ddh_100686,1
Crew_11860,Flt_102257,1
Crew_11860,Flt_101049,0
Crew_11860,Flt_101993,1
Crew_11860,Flt_102153,1
Crew_11860,Flt_101097,1
Crew_11860,Flt_101170,1
Crew_11860,Flt_100759,1
Crew_11860,Flt_100072,1
Crew_11860,Flt_109321,1
Crew_11860,Flt_110413,1
Crew_11860,ddh_100069,1
Crew_11860,Flt_104356,1
Crew_11860,ddh_101115,1
Crew_10872,Flt_101677,0
Crew_10872,Flt_101328,0
Crew_10872,Flt_101964,0
Crew_10872,Flt_100554,0
Crew_10872,Flt_100073,0
Crew_10872,Flt_100330,0
Crew_12243,ddh_101210,1
Crew_12243,Flt_102049,0
Crew_12243,Flt_101414,0
Crew_12243,Flt_101606,0
Crew_12243,Flt_100366,0
Crew_12243,Flt_101237,0
Crew_12243,Flt_102454,0
Crew_12243,Flt_110411,0
Crew_12243,Flt_105797,0
Crew_12243,Flt_103945,1
Crew_10802,Flt_100498,0
Crew_10802,Flt_101621,0
Crew_10802,Flt_101782,0
Crew_10802,Flt_100519,1
Crew_10802,Flt_105766,0
Crew_10802,Flt_104623,0
Crew_10802,Flt_108698,0
Crew_10802,Flt_109432,0
Crew_10802,ddh_100099,1
Crew_11193,ddh_101527,1
Crew_11193,Flt_102196,0
Crew_11193,Flt_100583,0
Crew_11193,Flt_100813,0
Crew_11193,Flt_100719,0
Crew_11193,Flt_100558,0
Crew_11193,Flt_103229,0
Crew_11193,Flt_109749,0
Crew_11193,Flt_112655,0
Crew_11193,Flt_104717,1
Crew_11193,Flt_108686,0
Crew_11193,Flt_113013,0
Crew_11193,Flt_103561,0
Crew_11193,Flt_105794,0
Crew_11193,ddh_100100,1
Crew_10877,ddh_100072,1
Crew_10877,Flt_100010,0
Crew_10877,Flt_100011,0
Crew_10877,Flt_100573,0
Crew_10877,Flt_100144,0
Crew_10877,Flt_101956,0
Crew_10877,Flt_101578,0
Crew_10378,ddh_100948,1
Crew_10378,ddh_101979,1
Crew_10378,Flt_101696,0
Crew_10378,Flt_101342,0
Crew_10378,Flt_102016,1
Crew_10378,Flt_100186,0
Crew_10378,Flt_106831,0
Crew_10378,Flt_108980,0
Crew_10378,Flt_102882,1
Crew_10378,Flt_107655,0
Crew_10378,Flt_107679,0
Crew_10378,Flt_105100,1
Crew_11494,Flt_101779,0
Crew_11494,Flt_101702,0
Crew_11494,Flt_101188,0
Crew_11494,Flt_101780,0
Crew_11494,ddh_100597,1
Crew_11494,Flt_100266,0
Crew_11494,Flt_101573,0
Crew_11494,Flt_102307,0
Crew_11494,Flt_101242,0
Crew_11494,Flt_100564,0
Crew_11494,Flt_100213,0
Crew_11494,Flt_100799,0
Crew_11494,Flt_101622,0
Crew_11494,Flt_101483,0
Crew_10068,ddh_100516,1
Crew_10068,Flt_101901,0
Crew_10068,Flt_101244,0
Crew_10068,Flt_100796,0
Crew_10068,Flt_101728,0
Crew_10068,Flt_101067,0
Crew_10068,Flt_102226,0
Crew_10068,Flt_100176,0
Crew_10068,Flt_102319,0
Crew_10068,Flt_100431,0
Crew_10911,ddh_100642,1
Crew_10911,ddh_100578,1
Crew_10911,ddh_100979,1
Crew_10911,Flt_101195,0
Crew_10911,Flt_102134,0
Crew_10911,Flt_100594,0
Crew_10911,Flt_101551,1
Crew_10911,ddh_100066,1
Crew_10911,Flt_101107,0
Crew_10911,Flt_100453,0
Crew_10911,ddh_100166,1
Crew_10911,ddh_100067,1
Crew_10911,ddh_100167,1
Crew_10911,ddh_100497,1
Crew_12011,ddh_100516,1
Crew_12011,Flt_102122,1
Crew_12011,Flt_100877,0
Crew_12011,Flt_101607,0
Crew_12011,Flt_101913,0
Crew_12011,Flt_101512,0
Crew_12011,Flt_100850,0
Crew_12011,Flt_100194,0
Crew_12011,ddh_101936,1
Crew_12011,Flt_102412,0
Crew_12011,Flt_110747,0
Crew_10499,Flt_100002,0
Crew_10499,Flt_101024,0
Crew_10499,Flt_102123,0
Crew_10499,Flt_102124,1
Crew_10499,Flt_101500,0
Crew_10499,Flt_102222,0
Crew_10499,Flt_101458,0
Crew_10499,Flt_101399,0
Crew_10499,Flt_113046,0
Crew_10499,Flt_105485,0
Crew_10499,Flt_108715,0
Crew_10499,ddh_101490,1
Crew_12022,ddh_100072,1
Crew_12022,Flt_101715,0
Crew_12022,Flt_101940,0
Crew_12022,Flt_101941,0
Crew_12022,Flt_100115,0
Crew_12022,Flt_101276,1
Crew_12022,Flt_101292,0
Crew_12022,Flt_101572,0
Crew_12022,Flt_100263,0
Crew_12022,Flt_110739,0
Crew_12022,Flt_110740,0
Crew_12022,Flt_102567,0
Crew_12022,Flt_104042,1
Crew_12022,Flt_110890,0
Crew_12022,Flt_105492,0
Crew_12022,Flt_113370,0
Crew_12022,Flt_105493,0
Crew_12022,Flt_113335,0
Crew_12022,Flt_110838,0
Crew_12022,Flt_109410,0
Crew_12022,Flt_105063,0
Crew_12022,ddh_100139,1
Crew_10868,ddh_101982,1
Crew_10868,Flt_100169,0
Crew_10868,Flt_101147,1
Crew_10868,Flt_110373,1
Crew_10868,Flt_113279,0
Crew_10868,Flt_105420,1
Crew_10868,Flt_109428,0
Crew_12486,Flt_100164,0
Crew_12486,Flt_100673,0
Crew_12486,Flt_100323,0
Crew_12486,Flt_102019,0
Crew_12486,Flt_100994,0
